,timestamp,DOT/USDT_open,DOT/USDT_high,DOT/USDT_low,DOT/USDT_close,DOT/USDT_volume,XTZ/USDT_open,XTZ/USDT_high,XTZ/USDT_low,XTZ/USDT_close,XTZ/USDT_volume
811,2022-11-11,5.97,6.003,5.511,5.762,2300939.06,1.14223,1.15125,1.03474,1.06871,161554.97
812,2022-11-12,5.762,5.876,5.564,5.769,1179109.88,1.06871,1.07357,1.01501,1.03952,105083.78
813,2022-11-13,5.769,5.967,5.619,5.74,1398769.93,1.03952,1.06296,0.99274,1.00916,168289.19
814,2022-11-14,5.74,5.893,5.451,5.863,2002581.58,1.00916,1.03149,0.93723,1.01589,153176.57
815,2022-11-15,5.863,6.047,5.799,5.922,709963.62,1.01589,1.04863,0.99897,1.02434,75275.04
816,2022-11-16,5.922,5.992,5.615,5.708,976198.63,1.02434,1.03317,0.96821,0.98695,110565.35
817,2022-11-17,5.708,5.727,5.572,5.674,558635.29,0.98695,0.99023,0.96226,0.97446,58007.3
818,2022-11-18,5.674,5.776,5.61,5.645,401424.57,0.97446,0.99606,0.96466,0.98104,66022.68
819,2022-11-19,5.645,5.66,5.534,5.604,213897.79,0.98104,1.00835,0.96374,0.99876,77146.15
820,2022-11-20,5.604,5.657,5.247,5.295,569694.38,0.99876,1.01812,0.96982,0.97373,87299.71
821,2022-11-21,5.295,5.302,5.073,5.189,1635280.03,0.97373,0.97619,0.92502,0.93844,91383.53
822,2022-11-22,5.189,5.322,5.001,5.277,2253069.88,0.93844,0.96861,0.91389,0.96813,109334.65
823,2022-11-23,5.277,5.493,5.246,5.428,2881191.08,0.96813,1.00421,0.96378,1.00115,54063.45
824,2022-11-24,5.428,5.517,5.333,5.39,799401.65,1.00115,1.02206,0.98791,1.00377,107879.38
825,2022-11-25,5.39,5.392,5.252,5.268,370601.37,1.00377,1.00611,0.97436,0.98722,68792.74
826,2022-11-26,5.268,5.457,5.255,5.303,477230.4,0.98722,1.01918,0.97572,0.98813,113418.25
827,2022-11-27,5.303,5.439,5.263,5.301,334247.43,0.98813,1.01141,0.98062,0.98841,55199.88
828,2022-11-28,5.301,5.319,5.06,5.135,836192.27,0.98841,1.00008,0.9475,0.97678,72972.61
829,2022-11-29,5.135,5.356,5.095,5.308,542088.32,0.97678,0.99374,0.96967,0.9767,118534.11
830,2022-11-30,5.308,5.5,5.301,5.468,1436681.92,0.9767,1.02348,0.9767,1.01984,69300.64
831,2022-12-01,5.468,5.483,5.318,5.41,927204.86,1.01984,1.02379,0.99211,1.00229,71234.23
832,2022-12-02,5.41,5.685,5.369,5.622,1687017.26,1.00229,1.04,0.99081,1.02812,71645.84
833,2022-12-03,5.622,5.699,5.479,5.496,825233.36,1.02812,1.03135,0.99258,0.99424,48402.95
834,2022-12-04,5.496,5.605,5.489,5.593,551822.42,0.99424,1.00738,0.99154,1.00521,48494.62
835,2022-12-05,5.593,5.729,5.439,5.487,1017329.06,1.00521,1.02939,0.99945,1.00483,49776.56
836,2022-12-06,5.487,5.512,5.422,5.501,512732.38,1.00483,1.02621,1.00464,1.01256,49947.61
837,2022-12-07,5.501,5.523,5.241,5.295,856937.16,1.01256,1.01838,0.96886,0.98416,68299.71
838,2022-12-08,5.295,5.459,5.258,5.428,477887.74,0.98416,1.005,0.97282,1.00144,50734.89
839,2022-12-09,5.428,5.439,5.259,5.3,283037.87,1.00144,1.0032,0.97967,0.98369,63875.67
840,2022-12-10,5.3,5.329,5.261,5.278,164276.38,0.98369,1.00384,0.98332,0.9976,51826.31
841,2022-12-11,5.278,5.322,5.141,5.165,361707.73,0.9976,1.00817,0.98773,0.98788,49009.25
842,2022-12-12,5.165,5.2,5.021,5.178,2918231.77,0.98788,0.98878,0.94806,0.95853,73535.39
843,2022-12-13,5.178,5.339,4.993,5.288,5632801.95,0.95853,0.98023,0.91676,0.9704,71802.6
844,2022-12-14,5.288,5.358,5.17,5.215,1361022.22,0.9704,0.98252,0.94613,0.94978,61729.65
845,2022-12-15,5.215,5.255,5.118,5.232,598584.93,0.94978,0.9744,0.92329,0.95627,136213.75
846,2022-12-16,5.232,5.249,4.512,4.654,2028397.57,0.95627,0.96253,0.8243,0.83819,110055.31
847,2022-12-17,4.654,4.726,4.586,4.71,455946.96,0.83819,0.86491,0.82538,0.84379,109605.85
848,2022-12-18,4.71,4.717,4.617,4.656,357853.26,0.84379,0.84885,0.82582,0.8353,67582.95
849,2022-12-19,4.656,4.704,4.411,4.48,552582.37,0.8353,0.84566,0.76045,0.77527,78338.72
850,2022-12-20,4.48,4.654,4.461,4.607,299981.96,0.77527,0.81066,0.77485,0.80572,91125.29
851,2022-12-21,4.607,4.617,4.446,4.486,372607.25,0.80572,0.8083,0.78875,0.80624,77153.78
852,2022-12-22,4.486,4.536,4.373,4.531,676904.41,0.80624,0.81025,0.77773,0.80538,66472.58
853,2022-12-23,4.531,4.546,4.454,4.474,830032.03,0.80538,0.81707,0.79576,0.8032,63565.86
854,2022-12-24,4.474,4.491,4.431,4.454,371680.07,0.8032,0.80776,0.79732,0.79976,58189.04
855,2022-12-25,4.454,4.497,4.401,4.491,414249.68,0.79976,0.80038,0.77363,0.78423,77224.32
856,2022-12-26,4.491,4.579,4.465,4.572,412548.25,0.78423,0.79672,0.7819,0.79654,64521.43
857,2022-12-27,4.572,4.579,4.456,4.48,687190.26,0.79654,0.79735,0.76518,0.77238,71621.98
858,2022-12-28,4.48,4.484,4.246,4.287,1133531.73,0.77238,0.77387,0.73,0.73627,93055.11
859,2022-12-29,4.287,4.358,4.228,4.308,668666.51,0.73627,0.74322,0.70931,0.72519,92998.2
860,2022-12-30,4.308,4.339,4.229,4.325,513563.12,0.72519,0.73205,0.69953,0.72207,82144.05
861,2022-12-31,4.325,4.394,4.3,4.308,444205.17,0.72207,0.72769,0.71309,0.71584,67289.12
862,2023-01-01,4.308,4.39,4.275,4.371,473385.96,0.71584,0.72108,0.70462,0.71934,71981.31
863,2023-01-02,4.371,4.536,4.321,4.493,789223.42,0.71934,0.74514,0.70768,0.73935,90040.2
864,2023-01-03,4.493,4.545,4.465,4.527,434665.77,0.73935,0.7595,0.73576,0.75442,101437.96
865,2023-01-04,4.527,4.686,4.527,4.633,563795.95,0.75442,0.77602,0.74944,0.76735,86443.23
866,2023-01-05,4.633,4.649,4.545,4.619,389999.21,0.76735,0.77776,0.74719,0.76243,91429.03
867,2023-01-06,4.619,4.705,4.554,4.684,494359.37,0.76243,0.77238,0.74599,0.77164,113220.91
868,2023-01-07,4.684,4.705,4.637,4.665,246201.58,0.77164,0.79574,0.77153,0.79143,63743.2
869,2023-01-08,4.665,4.827,4.603,4.827,503059.19,0.79143,0.82619,0.78162,0.82208,79134.66
870,2023-01-09,4.827,5.079,4.801,4.888,1054339.38,0.82208,0.85359,0.81785,0.83071,87784.05
871,2023-01-10,4.888,4.969,4.825,4.921,495618.39,0.83071,0.84524,0.8178,0.83177,90562.9
872,2023-01-11,4.921,5.137,4.828,5.135,246933.01,0.83177,0.85921,0.8078,0.8585,82545.62
873,2023-01-12,5.135,5.26,5.017,5.233,928516.31,0.8585,0.89345,0.83368,0.88919,137610.55
874,2023-01-13,5.233,5.423,5.163,5.4,440148.48,0.88919,0.92894,0.87495,0.91712,81432.3
875,2023-01-14,5.4,6.514,5.395,6.026,2620200.95,0.91712,1.03954,0.91707,1.00725,150439.02
876,2023-01-15,6.026,6.065,5.77,5.928,900509.48,1.00725,1.08397,0.97924,1.02485,135965.12
877,2023-01-16,5.928,6.083,5.615,5.811,841378.2,1.02485,1.0479,0.99332,1.00812,125851.67
878,2023-01-17,5.811,6.206,5.697,5.952,485071.4,1.00812,1.06368,0.98718,1.01573,155919.65
879,2023-01-18,5.952,6.215,5.6,5.648,903548.1,1.01573,1.03826,0.94247,0.95372,107138.27
880,2023-01-19,5.648,5.842,5.645,5.802,213151.13,0.95372,1.06751,0.95275,0.99182,82405.75
881,2023-01-20,5.802,6.297,5.753,6.249,293084.12,0.99182,1.06883,0.9728,1.06468,80018.22
882,2023-01-21,6.249,6.464,6.016,6.238,632846.84,1.06468,1.1853,1.05349,1.0991,133555.94
883,2023-01-22,6.238,6.455,6.085,6.205,333003.51,1.0991,1.13838,1.08143,1.10948,112626.06
884,2023-01-23,6.205,6.826,6.197,6.557,1375108.27,1.10948,1.13038,1.09405,1.11216,66760.77
885,2023-01-24,6.557,6.703,6.115,6.191,830275.7,1.11216,1.14999,1.04486,1.05651,77075.99
886,2023-01-25,6.191,6.56,6.017,6.394,1142352.59,1.05651,1.1172,1.0231,1.09322,83519.49
887,2023-01-26,6.394,6.561,6.308,6.47,787007.38,1.09322,1.1153,1.07552,1.09212,69301.92
888,2023-01-27,6.47,6.62,6.275,6.579,145228.1,1.09212,1.12617,1.06391,1.12456,57069.72
889,2023-01-28,6.579,6.659,6.329,6.393,59268.51,1.12456,1.14497,1.08599,1.09637,69207.55
890,2023-01-29,6.393,6.699,6.33,6.607,86044.85,1.09637,1.18472,1.08294,1.15963,181732.34
891,2023-01-30,6.607,6.649,6.029,6.189,179414.88,1.15963,1.16165,1.039,1.0569,91963.75
892,2023-01-31,6.189,6.325,6.142,6.262,216819.36,1.0569,1.07877,1.04585,1.05773,68482.26
893,2023-02-01,6.262,6.489,6.032,6.463,762372.85,1.05773,1.09844,1.01447,1.09327,73647.99
894,2023-02-02,6.463,6.904,6.45,6.542,858811.46,1.09327,1.13998,1.0792,1.08826,102943.48
895,2023-02-03,6.542,7.124,6.504,7.007,923889.99,1.08826,1.15786,1.08638,1.14365,74424.78
896,2023-02-04,7.007,7.071,6.816,6.873,258988.52,1.14365,1.17726,1.12637,1.1607,74820.64
897,2023-02-05,6.873,6.894,6.514,6.638,532858.29,1.1607,1.23674,1.14194,1.1826,168976.96
898,2023-02-06,6.638,6.789,6.426,6.497,379961.37,1.1826,1.18717,1.13626,1.14324,55567.1
899,2023-02-07,6.497,6.948,6.476,6.944,409133.83,1.14324,1.22243,1.13566,1.21583,70382.61
900,2023-02-08,6.944,7.018,6.619,6.759,386710.55,1.21583,1.26287,1.18271,1.22463,66538.1
901,2023-02-09,6.759,6.975,6.091,6.233,1401990.03,1.22463,1.23222,1.05345,1.07723,100807.84
902,2023-02-10,6.233,6.307,6.121,6.185,516617.36,1.07723,1.10695,1.05833,1.08826,59892.21
903,2023-02-11,6.185,6.292,6.157,6.277,151533.27,1.08826,1.09603,1.06474,1.08417,46124.81
904,2023-02-12,6.277,6.38,6.079,6.18,229840.34,1.08417,1.11404,1.06033,1.07819,78154.84
905,2023-02-13,6.18,6.239,5.882,6.142,560827.34,1.07819,1.08048,1.00451,1.03829,74147.36
906,2023-02-14,6.142,6.265,6.013,6.226,511402.23,1.03829,1.0632,1.01793,1.0615,55230.1
907,2023-02-15,6.226,6.613,6.161,6.611,308110.69,1.0615,1.15198,1.05001,1.14675,63201.72
908,2023-02-16,6.611,6.741,6.325,6.325,692491.15,1.14675,1.17433,1.08588,1.09288,67379.13
909,2023-02-17,6.325,7.412,6.294,7.284,1611357.69,1.09288,1.16598,1.0888,1.15387,73928.63
910,2023-02-18,7.284,7.369,7.114,7.233,294937.52,1.15387,1.19187,1.14519,1.1755,60142.58
911,2023-02-19,7.233,7.885,7.186,7.446,711967.67,1.1755,1.21686,1.15936,1.18993,108715.56
912,2023-02-20,7.446,7.569,7.249,7.551,141355.92,1.18993,1.27835,1.16243,1.25759,150245.1
913,2023-02-21,7.551,7.567,7.122,7.247,41241.41,1.25759,1.29921,1.19439,1.21854,212520.69
914,2023-02-22,7.247,7.268,6.888,7.185,38236.04,1.21854,1.46265,1.21662,1.43819,1264525.71
915,2023-02-23,7.185,7.382,7.016,7.092,31093.53,1.43819,1.48259,1.33035,1.34915,273332.34
916,2023-02-24,7.092,7.143,6.475,6.613,54960.04,1.34915,1.34925,1.21642,1.23572,97845.91
917,2023-02-25,6.613,6.651,6.346,6.543,52321.38,1.23572,1.24569,1.15451,1.19492,68529.63
918,2023-02-26,6.543,6.728,6.504,6.691,29167.98,1.19492,1.21928,1.18742,1.21377,45663.81
919,2023-02-27,6.691,6.784,6.497,6.582,17783.67,1.21377,1.22343,1.16389,1.18453,49356.73
920,2023-02-28,6.582,6.602,6.284,6.347,63322.45,1.18453,1.19214,1.13114,1.13741,85172.06
921,2023-03-01,6.347,6.59,6.317,6.538,60271.98,1.13741,1.2029,1.13175,1.20204,115593.72
922,2023-03-02,6.538,6.551,6.229,6.335,55236.02,1.20204,1.203,1.13831,1.17716,104217.28
923,2023-03-03,6.335,6.335,5.8,6.037,101915.35,1.17716,1.17824,1.06,1.14426,205443.69
924,2023-03-04,6.037,6.055,5.74,5.916,58316.99,1.14426,1.14926,1.08846,1.11194,111999.39
925,2023-03-05,5.916,6.06,5.899,5.976,52787.58,1.11194,1.14568,1.10478,1.11526,91935.25
926,2023-03-06,5.976,6.035,5.865,5.919,60351.7,1.11526,1.14504,1.09707,1.13627,128442.45
927,2023-03-07,5.919,6.008,5.746,5.841,78787.91,1.13627,1.14561,1.08865,1.10745,187565.77
928,2023-03-08,5.841,5.936,5.507,5.599,127085.01,1.10745,1.11267,1.019,1.02647,209600.33
929,2023-03-09,5.599,5.8,5.265,5.386,133122.11,1.02647,1.06189,0.96617,0.98932,339864.36
930,2023-03-10,5.386,5.582,5.153,5.547,185529.83,0.98932,1.01648,0.95743,1.0106,326954.28
931,2023-03-11,5.547,5.673,5.23,5.466,179719.93,1.0106,1.02742,0.95306,0.98185,193423.18
932,2023-03-12,5.466,5.907,5.361,5.886,172516.14,0.98185,1.05225,0.95968,1.04942,206058.68
933,2023-03-13,5.886,6.141,5.707,6.1,730479.97,1.04942,1.10047,1.02522,1.08721,301532.01
934,2023-03-14,6.1,6.534,5.987,6.227,549772.87,1.08721,1.24315,1.0646,1.19285,818248.77
935,2023-03-15,6.227,6.375,5.781,5.877,460407.02,1.19285,1.23755,1.12,1.14584,441418.8
936,2023-03-16,5.877,6.138,5.765,6.087,246327.45,1.14584,1.20341,1.12804,1.18575,317104.54
937,2023-03-17,6.087,6.626,6.026,6.622,294236.63,1.18575,1.25266,1.17125,1.25266,302017.98
938,2023-03-18,6.622,6.696,6.285,6.31,251807.81,1.25266,1.26009,1.1849,1.18731,227846.42
939,2023-03-19,6.31,6.601,6.31,6.45,218015.91,1.18731,1.25931,1.18538,1.23864,225103.42
940,2023-03-20,6.45,6.482,6.057,6.092,244605.48,1.23864,1.26588,1.16002,1.16231,319907.19
941,2023-03-21,6.092,6.442,6.005,6.371,188103.0,1.16231,1.19451,1.13454,1.18633,314122.71
942,2023-03-22,6.371,6.382,5.915,6.052,246817.08,1.18633,1.18745,1.0831,1.11281,327884.37
943,2023-03-23,6.052,6.417,6.0,6.321,69899.66,1.11281,1.18621,1.11065,1.16391,222109.1
944,2023-03-24,6.321,6.335,5.952,6.018,272295.06,1.16391,1.17738,1.11276,1.12913,200016.74
945,2023-03-25,6.018,6.077,5.834,5.907,20676.17,1.12913,1.14228,1.09516,1.10916,121717.04
946,2023-03-26,5.907,6.103,5.883,6.044,23444.67,1.10916,1.15096,1.10337,1.13837,144109.92
947,2023-03-27,6.044,6.103,5.748,5.874,50805.04,1.13837,1.15266,1.05882,1.07727,197885.94
948,2023-03-28,5.874,6.107,5.791,6.06,25388.65,1.07727,1.095,1.06283,1.08773,163354.42
949,2023-03-29,6.06,6.28,6.05,6.177,36048.08,1.08773,1.14782,1.0868,1.13654,154453.63
950,2023-03-30,6.177,6.29,6.029,6.121,33358.42,1.13654,1.15243,1.09234,1.10713,201890.94
951,2023-03-31,6.121,6.371,6.104,6.342,64810.23,1.10713,1.13332,1.09079,1.11869,155573.05
952,2023-04-01,6.342,6.388,6.196,6.346,44863.71,1.11869,1.13187,1.10944,1.12615,104962.51
953,2023-04-02,6.346,6.44,6.185,6.259,51544.46,1.12615,1.13441,1.08702,1.09938,126943.62
954,2023-04-03,6.259,6.499,6.097,6.424,49844.08,1.09938,1.12636,1.0749,1.11329,235389.28
955,2023-04-04,6.424,6.53,6.37,6.439,40686.68,1.11329,1.12901,1.09754,1.11298,127710.91
956,2023-04-05,6.439,6.583,6.325,6.403,51635.95,1.11298,1.15042,1.10783,1.13489,258975.17
957,2023-04-06,6.403,6.414,6.257,6.279,66743.22,1.13489,1.1754,1.11553,1.13248,291319.8
958,2023-04-07,6.279,6.318,6.135,6.179,85434.85,1.13248,1.13692,1.08295,1.10192,271371.41
959,2023-04-08,6.179,6.232,6.096,6.129,50172.52,1.10192,1.10822,1.09547,1.09803,80647.11
960,2023-04-09,6.129,6.257,6.097,6.21,54593.45,1.09803,1.10746,1.07619,1.10179,81148.72
961,2023-04-10,6.21,6.31,6.119,6.288,95394.25,1.10179,1.12613,1.0872,1.11983,230743.13
962,2023-04-11,6.288,6.486,6.253,6.419,100157.13,1.11983,1.12819,1.10536,1.11504,132289.64
963,2023-04-12,6.419,6.466,6.216,6.401,81999.07,1.11504,1.11671,1.07815,1.09469,290444.81
964,2023-04-13,6.401,6.65,6.349,6.635,48386.88,1.09469,1.12618,1.08437,1.12367,103836.42
965,2023-04-14,6.635,6.838,6.547,6.724,86637.78,1.12367,1.16046,1.123,1.15274,189990.27
966,2023-04-15,6.724,6.87,6.633,6.805,43124.87,1.15274,1.16267,1.13424,1.15728,127408.13
967,2023-04-16,6.805,6.872,6.676,6.828,128730.82,1.15728,1.19061,1.14209,1.1789,249011.82
968,2023-04-17,6.828,6.833,6.633,6.693,50536.46,1.1789,1.17976,1.13217,1.14096,151619.22
969,2023-04-18,6.693,6.98,6.587,6.913,109405.73,1.14096,1.175,1.13185,1.16122,111447.36
970,2023-04-19,6.913,6.913,6.242,6.312,239280.98,1.16122,1.16159,1.03907,1.05903,252671.97
971,2023-04-20,6.312,6.434,6.069,6.111,133891.13,1.05903,1.06687,1.02286,1.02709,238643.8
972,2023-04-21,6.111,6.169,5.78,5.851,99049.95,1.02709,1.04698,0.99225,1.0004,203569.83
973,2023-04-22,5.851,5.974,5.82,5.946,46814.34,1.0004,1.03198,0.99849,1.02917,105359.76
974,2023-04-23,5.946,5.97,5.77,5.91,59287.34,1.02917,1.03219,0.99582,1.01607,142913.16
975,2023-04-24,5.91,6.02,5.8,5.887,80725.54,1.01607,1.03199,0.99293,1.00261,153164.39
976,2023-04-25,5.887,6.01,5.778,5.998,57373.05,1.00261,1.02536,0.97491,1.0194,182940.51
977,2023-04-26,5.998,6.214,5.603,5.849,167655.54,1.0194,1.05395,0.96,1.00489,215343.15
978,2023-04-27,5.849,6.05,5.83,5.968,104000.31,1.00489,1.04197,1.00088,1.0319,267257.78
979,2023-04-28,5.968,5.978,5.776,5.947,50575.29,1.0319,1.03221,1.00456,1.01222,293188.97
980,2023-04-29,5.947,6.052,5.925,6.04,53971.46,1.01222,1.03029,1.00824,1.02653,106250.64
981,2023-04-30,6.04,6.084,5.849,5.876,39540.37,1.02653,1.0322,0.99927,1.00235,109799.44
982,2023-05-01,5.876,5.906,5.597,5.666,106939.92,1.00235,1.0117,0.97083,0.98434,156767.0
983,2023-05-02,5.666,5.756,5.624,5.71,80354.56,0.98434,0.99473,0.97808,0.99043,123947.44
984,2023-05-03,5.71,5.808,5.559,5.776,94960.35,0.99043,1.00285,0.96206,0.99677,136073.81
985,2023-05-04,5.776,5.797,5.618,5.672,36148.7,0.99677,1.0058,0.98544,0.99263,124322.82
986,2023-05-05,5.672,5.9,5.667,5.848,59289.17,0.99263,1.03209,0.98934,1.02101,214198.23
987,2023-05-06,5.848,5.886,5.594,5.633,48103.16,1.02101,1.02697,0.97808,0.98159,154212.38
988,2023-05-07,5.633,5.7,5.602,5.627,21723.53,0.98159,0.98387,0.96122,0.96393,128195.19
989,2023-05-08,5.627,5.649,5.17,5.367,73594.43,0.96393,0.97061,0.88451,0.91159,248876.11
990,2023-05-09,5.367,5.408,5.292,5.323,18334.92,0.91159,0.92172,0.89675,0.90642,141858.52
991,2023-05-10,5.323,5.52,5.21,5.464,50079.69,0.90642,0.92404,0.87277,0.91828,209362.33
992,2023-05-11,5.464,5.467,5.18,5.277,32112.4,0.91828,0.91828,0.86774,0.89387,32190.65
993,2023-05-12,5.277,5.35,5.122,5.34,47182.09,0.89387,0.89623,0.85997,0.89547,29019.7
994,2023-05-13,5.34,5.394,5.314,5.345,16945.13,0.89547,0.89623,0.88169,0.88414,30749.34
995,2023-05-14,5.345,5.445,5.313,5.347,33435.75,0.88414,0.89687,0.87434,0.88844,24256.51
996,2023-05-15,5.347,5.429,5.272,5.314,17922.79,0.88844,0.90503,0.87544,0.89164,32811.01
997,2023-05-16,5.314,5.337,5.234,5.297,18333.08,0.89164,0.90246,0.87787,0.89941,39928.54
998,2023-05-17,5.297,5.436,5.221,5.422,35178.86,0.89941,0.91954,0.88218,0.90969,33125.91
999,2023-05-18,5.422,5.466,5.25,5.338,28851.63,0.90969,0.91706,0.89078,0.89956,25586.15
1000,2023-05-19,5.338,5.389,5.319,5.373,20367.0,0.89956,0.90503,0.88638,0.89367,21129.52
1001,2023-05-20,5.373,5.445,5.332,5.411,16066.78,0.89367,0.90499,0.8849,0.90363,20037.63
1002,2023-05-21,5.411,5.431,5.249,5.274,18182.41,0.90363,0.90503,0.89223,0.897,22685.25
1003,2023-05-22,5.274,5.336,5.23,5.31,29146.1,0.897,0.90071,0.88337,0.88997,23361.2
1004,2023-05-23,5.31,5.449,5.293,5.4,27261.61,0.88997,0.91021,0.88554,0.89612,25260.87
1005,2023-05-24,5.4,5.403,5.197,5.254,39334.52,0.89612,0.89628,0.85514,0.8707,27121.45
1006,2023-05-25,5.254,5.294,5.144,5.244,20313.85,0.8707,0.87491,0.85397,0.87172,30026.59
1007,2023-05-26,5.244,5.27,5.192,5.245,24703.83,0.87172,0.88541,0.86879,0.88323,37990.71
1008,2023-05-27,5.245,5.373,5.231,5.335,36243.56,0.88323,0.89679,0.87934,0.89581,25064.6
1009,2023-05-28,5.335,5.56,5.316,5.502,40769.53,0.89581,0.93158,0.89223,0.9272,39996.74
1010,2023-05-29,5.502,5.539,5.419,5.459,21537.36,0.9272,0.94181,0.92377,0.9338,36021.75
1011,2023-05-30,5.459,5.527,5.411,5.44,41594.5,0.9338,0.94855,0.92613,0.93207,20012.84
1012,2023-05-31,5.44,5.461,5.271,5.314,22223.1,0.93207,0.93583,0.89226,0.90489,28755.91
1013,2023-06-01,5.314,5.333,5.189,5.207,19858.84,0.90489,0.9081,0.88514,0.88869,27836.29
1014,2023-06-02,5.207,5.299,5.16,5.276,59461.77,0.88869,0.91075,0.87918,0.91038,25678.13
1015,2023-06-03,5.276,5.34,5.24,5.34,19989.17,0.91038,0.92051,0.90141,0.91574,23682.06
1016,2023-06-04,5.34,5.383,5.31,5.313,35699.06,0.91574,0.92473,0.90918,0.91413,40830.36
1017,2023-06-05,5.313,5.321,4.898,5.068,42292.89,0.91413,0.91533,0.825,0.85771,31058.82
1018,2023-06-06,5.068,5.265,4.991,5.203,48920.22,0.85771,0.88647,0.84211,0.88191,28290.97
1019,2023-06-07,5.203,5.21,4.979,5.023,63292.97,0.88191,0.88191,0.84171,0.84561,24451.1
1020,2023-06-08,5.023,5.057,4.975,5.021,32085.41,0.84561,0.84995,0.83359,0.84147,30198.43
1021,2023-06-09,5.021,5.069,4.93,4.982,28006.62,0.84147,0.84316,0.81994,0.82675,33081.71
1022,2023-06-10,4.982,4.984,4.2,4.518,162405.83,0.82675,0.82704,0.65325,0.7305,102416.83
1023,2023-06-11,4.518,4.55,4.429,4.522,32368.5,0.7305,0.73452,0.71253,0.72076,49315.54
1024,2023-06-12,4.522,4.555,4.419,4.534,28572.98,0.72076,0.72643,0.70642,0.72216,34264.44
1025,2023-06-13,4.534,4.714,4.499,4.628,114077.4,0.72216,0.75083,0.71722,0.72134,28476.35
1026,2023-06-14,4.628,4.8,4.51,4.57,35070.53,0.72134,0.79938,0.71156,0.72754,59666.03
1027,2023-06-15,4.57,4.617,4.274,4.374,78834.73,0.72754,0.76199,0.70368,0.72153,40047.19
1028,2023-06-16,4.374,4.46,4.277,4.42,41035.38,0.72153,0.72905,0.70393,0.71853,25380.95
1029,2023-06-17,4.42,4.568,4.396,4.53,31163.26,0.71853,0.73596,0.71293,0.72899,23794.87
1030,2023-06-18,4.53,4.665,4.48,4.537,30944.74,0.72899,0.74156,0.71664,0.71846,37574.25
1031,2023-06-19,4.537,4.588,4.441,4.529,17731.05,0.71846,0.73367,0.70916,0.72681,24560.51
1032,2023-06-20,4.529,4.673,4.376,4.661,34836.8,0.72681,0.73927,0.70847,0.73913,32954.3
1033,2023-06-21,4.661,4.857,4.638,4.821,60933.78,0.73913,0.77808,0.73814,0.77505,33240.98
1034,2023-06-22,4.821,4.975,4.76,4.824,43762.89,0.77505,0.79805,0.76293,0.76358,24389.04
1035,2023-06-23,4.824,5.138,4.822,5.1,37760.25,0.76358,0.80939,0.76323,0.79663,35415.49
1036,2023-06-24,5.1,5.137,4.926,5.008,45067.55,0.79663,0.82679,0.79326,0.82521,23858.83
1037,2023-06-25,5.008,5.242,5.003,5.193,32181.99,0.82521,0.85241,0.81762,0.82158,30558.71
1038,2023-06-26,5.193,5.238,5.006,5.023,31350.98,0.82158,0.8272,0.7887,0.79811,36376.5
1039,2023-06-27,5.023,5.151,5.0,5.093,25498.04,0.79811,0.81144,0.79435,0.80618,32781.92
1040,2023-06-28,5.093,5.1,4.76,4.879,24842.84,0.80618,0.80625,0.73909,0.76174,25682.22
1041,2023-06-29,4.879,5.232,4.871,4.984,32113.05,0.76174,0.7795,0.75705,0.76818,54651.25
1042,2023-06-30,4.984,5.199,4.8,5.182,51436.03,0.76818,0.82662,0.76171,0.8053,29593.82
1043,2023-07-01,5.182,5.365,5.113,5.35,46228.9,0.8053,0.83128,0.79867,0.82643,29375.34
1044,2023-07-02,5.35,5.528,5.225,5.497,63616.07,0.82643,0.83697,0.80657,0.8348,29387.59
1045,2023-07-03,5.497,5.632,5.382,5.431,38739.23,0.8348,0.86204,0.82962,0.84874,95043.85
1046,2023-07-04,5.431,5.509,5.262,5.348,61093.69,0.84874,0.86167,0.81874,0.82585,28327.25
1047,2023-07-05,5.348,5.38,5.123,5.204,38185.35,0.82585,0.83988,0.79609,0.80409,33205.7
1048,2023-07-06,5.204,5.364,5.012,5.016,37725.06,0.80409,0.82793,0.77668,0.78052,25283.26
1049,2023-07-07,5.016,5.177,4.978,5.119,47029.42,0.78052,0.79755,0.77413,0.79448,25269.41
1050,2023-07-08,5.119,5.196,5.055,5.128,32988.14,0.79448,0.81536,0.78866,0.81479,23780.46
1051,2023-07-09,5.128,5.161,5.065,5.08,36747.83,0.81479,0.82367,0.80846,0.81127,22134.79
1052,2023-07-10,5.08,5.228,4.984,5.13,30627.89,0.81127,0.82965,0.79706,0.81164,22335.87
1053,2023-07-11,5.13,5.217,5.09,5.213,24015.96,0.81164,0.83439,0.81042,0.82782,24490.99
1054,2023-07-12,5.213,5.309,5.103,5.146,21857.86,0.82782,0.84473,0.81435,0.82394,25057.0
1055,2023-07-13,5.146,5.55,5.1,5.54,82629.11,0.82394,0.90935,0.81845,0.90551,40618.93
1056,2023-07-14,5.54,5.732,5.3,5.453,62461.33,0.90551,0.92149,0.853,0.87652,31850.69
1057,2023-07-15,5.453,5.562,5.385,5.431,28454.21,0.87652,0.89904,0.86815,0.88074,51889.13
1058,2023-07-16,5.431,5.448,5.264,5.309,37955.8,0.88074,0.88435,0.85731,0.85944,32519.68
1059,2023-07-17,5.309,5.415,5.177,5.303,36765.5,0.85944,0.88631,0.84248,0.86354,34826.79
1060,2023-07-18,5.303,5.389,5.1,5.18,48975.89,0.86354,0.87088,0.82055,0.8267,43560.22
1061,2023-07-19,5.18,5.256,5.13,5.19,24047.27,0.8267,0.85141,0.82219,0.83969,25105.8
